title,album,artist,id,url
The Future,The Future,"CamelPhat, Rebūke",3MZHllv4rhpBnoOSoD1Mqe,https://open.spotify.com/track/3MZHllv4rhpBnoOSoD1Mqe
This Is A Song About Dancing,This Is A Song About Dancing,Associanu,5rTfHObU9zkltvkB4Lbael,https://open.spotify.com/track/5rTfHObU9zkltvkB4Lbael
Thrill Seeker,Thrill Seeker,"Black Caviar, Your Favourite Garçon, Jaki Nelson",0aImqoSegIewvO67JpSjVP,https://open.spotify.com/track/0aImqoSegIewvO67JpSjVP
Tik Tok - King Topher Edit,Tik Tok (King Topher Edit),"Alexander Cruel, Loris Buono, King Topher",2hEpX27IjBWEXzwGXxRlbN,https://open.spotify.com/track/2hEpX27IjBWEXzwGXxRlbN
Wait A Minute,Wait A Minute,Biscits,59ujQJCSRNgLtKQ1ly3b7c,https://open.spotify.com/track/59ujQJCSRNgLtKQ1ly3b7c
Wanna Love,Wanna Love,"SUBB, Vizzyz",6tOfHz0qCh7WNoTqCtcFQk,https://open.spotify.com/track/6tOfHz0qCh7WNoTqCtcFQk
Wasteland (feat. Little Boots),Wasteland (feat. Little Boots),"J. Worra, Little Boots",4DgTU3kxMj4VdDDTFqlIf0,https://open.spotify.com/track/4DgTU3kxMj4VdDDTFqlIf0
Watch That Tongue,Watch That Tongue,Cloverdale,6o2XzOSxZTZwup8tqX0PXW,https://open.spotify.com/track/6o2XzOSxZTZwup8tqX0PXW
Welcome To The People,Welcome To The People,Jaded,4O3APpGNhOldqDsPF8IaS5,https://open.spotify.com/track/4O3APpGNhOldqDsPF8IaS5
Whisper (with James Yuill) - John Summit Remix,Whisper (with James Yuill) [John Summit Remix],"Dennis Ferrer, Disciples, James Yuill, John Summit",04mYhQGTujxxPjPzxRrgTL,https://open.spotify.com/track/04mYhQGTujxxPjPzxRrgTL
You Give Me A Feeling,You Give Me A Feeling,"Vintage Culture, James Hype",1YKp8PG1DEQJ0hLc2CJGO8,https://open.spotify.com/track/1YKp8PG1DEQJ0hLc2CJGO8
You Know What I Got - Edit,You Know What I Got,"Maceo Plex, Liberty City",0wIvuXIoTyPvByoztyGFaW,https://open.spotify.com/track/0wIvuXIoTyPvByoztyGFaW
Human (feat. Echoes),Human (feat. Echoes),"John Summit, Echoes",4G4patpYxsF6ovHZOX9wgR,https://open.spotify.com/track/4G4patpYxsF6ovHZOX9wgR
24,24,"LP Giobbi, Born Dirty",1pvvg93oaSTKKCUzeEWYwo,https://open.spotify.com/track/1pvvg93oaSTKKCUzeEWYwo
Devoted (feat. Byron Stingily),Devoted (feat. Byron Stingily),"Martin Ikin, Byron Stingily",6f6BSEmjqw43GVwTrArNgU,https://open.spotify.com/track/6f6BSEmjqw43GVwTrArNgU
Love Songs & Sex,Love Songs & Sex EP,Will Taylor (UK),6bM5gMOcBTKSbbNLSCuGw3,https://open.spotify.com/track/6bM5gMOcBTKSbbNLSCuGw3
Morenita - Matt Sassari Remix,Morenita (Matt Sassari Remix),"HUGEL, Matt Sassari, Cumbiafrica",33EetRbFe71jWQJ7hwKwQw,https://open.spotify.com/track/33EetRbFe71jWQJ7hwKwQw
Searching,Searching,"Will Clarke, Shermanology",1yLFszi3D4sq3ECcDxxPM6,https://open.spotify.com/track/1yLFszi3D4sq3ECcDxxPM6
The Whys,The Whys,"twoloud, Special Vibe",0KcNoFGsrOGH9Y0z6kZwnX,https://open.spotify.com/track/0KcNoFGsrOGH9Y0z6kZwnX
Can you speak English,Can you speak English,Salvatore Ganacci,7g7kHFl6XbJpBdF05L3uC8,https://open.spotify.com/track/7g7kHFl6XbJpBdF05L3uC8
Disconnected,Disconnected,"James Hype, Tita Lau",3MK2rvp7XjarzRKFrPGMOb,https://open.spotify.com/track/3MK2rvp7XjarzRKFrPGMOb
Feel Alright,Feel Alright,Dillon Nathaniel,6tcAIvGYzQP9dVb28BjANR,https://open.spotify.com/track/6tcAIvGYzQP9dVb28BjANR
Kebali,Sunnery James & Ryan Marciano present: The Tribe Vol. Three,Andrew Mathers,7jBXtUxifBXcBZmK1hV0ap,https://open.spotify.com/track/7jBXtUxifBXcBZmK1hV0ap
Movin,Movin,"Mark Knight, James Hurr, Laura Davie",00iUcyIQ1EkAmk0QTrCSy5,https://open.spotify.com/track/00iUcyIQ1EkAmk0QTrCSy5
Walking,Running,Anyma,123zeArT5tWf1bQ5slqkwW,https://open.spotify.com/track/123zeArT5tWf1bQ5slqkwW
