title,album,artist,id,url
Rainfall,Rainfall,Tom Santa,1M8t1j3Kv2qp97bdq5q4Vl,https://open.spotify.com/track/1M8t1j3Kv2qp97bdq5q4Vl
Records U Play,Records U Play,"LO'99, Taiki Nulight",5VkNcbo3JDsUw25CLP6FZh,https://open.spotify.com/track/5VkNcbo3JDsUw25CLP6FZh
The Judge,The Judge,Biscits,6r6hSnqlIvtpPFZMiM0LEy,https://open.spotify.com/track/6r6hSnqlIvtpPFZMiM0LEy
Trigger Technology,Trigger Technology,Endor,29e8sjYkArwTiNxKNEgvpX,https://open.spotify.com/track/29e8sjYkArwTiNxKNEgvpX
Dice,Dice,"DJ Wady, Afroloko",6pK1dCN0zuT6Rkf0rqA7AI,https://open.spotify.com/track/6pK1dCN0zuT6Rkf0rqA7AI
Do We Go,Do We Go,Deeper Purpose,3K6zIVZWAI66YhNRzjfWbb,https://open.spotify.com/track/3K6zIVZWAI66YhNRzjfWbb
False Need,False Need,Mochakk,2fSNDaBmTg8VucedIUA3IA,https://open.spotify.com/track/2fSNDaBmTg8VucedIUA3IA
Gimme More,Gimme More,Jaksan,34j6PD501kYByTTjWtYjOl,https://open.spotify.com/track/34j6PD501kYByTTjWtYjOl
Gotta Be Big,Gotta Be Big,Disfreq,7cpYKw9EqeKiro8Wy4pBbV,https://open.spotify.com/track/7cpYKw9EqeKiro8Wy4pBbV
Industria,Industria,"HI-LO, Eli Brown, Oliver Heldens",6Kv4u43WIqxp6eBTXaaCiM,https://open.spotify.com/track/6Kv4u43WIqxp6eBTXaaCiM
Manizer,Manizer,Fleur Shore,32MHis9ga5UmCo2hivlkEs,https://open.spotify.com/track/32MHis9ga5UmCo2hivlkEs
Out The Door,Out The Door,Hot Since 82,1u00EMt2762l5buwd6uQAK,https://open.spotify.com/track/1u00EMt2762l5buwd6uQAK
Over Think It,Over Think It,French Original,7v6jd6uV0C3wIAXfcX2Zuj,https://open.spotify.com/track/7v6jd6uV0C3wIAXfcX2Zuj
So High,So High,"Hannah Wants, ARA",3umj4Hoq8uG2aXpuV01WCA,https://open.spotify.com/track/3umj4Hoq8uG2aXpuV01WCA
